word,pronunciation,meaning1,meaning2,meaning3
revival,ri'vaivəl,"sự phục hưng, sự phục hồi (công nghiệp...); sự đem thi hành lại (đạo luật); sự làm sống lại, sự hồi sinh (của một vật)",(tôn giáo) sự làm thức tỉnh lại lòng mộ đạo; sự gây lại niềm tin,
suspect,'sʌspekt,"đáng ngờ, khả nghi; bị tình nghi",người khả nghi; người bị tình nghi,"nghi, ngờ, nghi ngờ, hoài nghi"
mounting,'mouldiɳ,"sự trèo, sự lên",sự tăng lên,"giá, khung"
advisable,əd'vaizəbl,"nên, thích hợp, đáng theo","khôn, khôn ngoan",
vascular,'væskjulə,(giải phẫu) (thuộc) mạch (máu),(thực vật học) có mạch,
olive,'ɔliv,(thực vật học) cây ôliu,quả ôliu,gỗ ôliu
supplier,sə'plaiə,"người cung cấp, người tiếp tế",,
sect,sekt,"bè phái, môn phái, giáo phái",,
vacant,'veikənt,"trống, rỗng","bỏ không, trống","khuyết, thiếu"
unstable,' n'steibl,"không ổn định, không vững, không chắc, không bền","hay thay đổi, không kiên định, không kiên quyết (tính tình)",
meantime,'mi:n'taim,"in the meantime trong lúc ấy, trong khi ấy","trong khi chờ đợi, trong lúc ấy, đang lúc ấy",
demanding,,đòi hỏi khắt khe,,
skull,skʌl,"sọ, đầu lâu","đầu óc, bộ óc",
authentic,ɔ:'θentik,thật; xác thực,đáng tin,
polish,'pouliʃ,Polish (thuộc) Ba lan,"nước bóng, nước láng","nước đánh bóng, xi"
forthcoming,fɔ:θ'kʌmiɳ,"sắp đến, sắp rời",sắp xuất bản (sách),sãn sàng (khi cần)
unlimited,ʌn'limitid,"không giới hạn, vô vùng, vô tận, vô kể",,
confidential,",kɔnfi'denʃl","kín, bí mật; nói riêng với nhau","thân tín, tâm phúc; được tin cẩn","thổ lộ tâm tình, tâm sự"
superficial,",sju:pə'fiʃəl",ở bề mặt,"nông cạn, hời hợt, thiển cận","vuông, (đo) diện tích (đơn vị đo) ((cũng) super)"
ass,æs,con lừa,"người ngu, người đần độn",
crack,kræk,"(thông tục) cừ, xuất sắc","quất (roi) đét đét; búng (ngón tay) kêu tanh tách, bẻ (đốt ngón tay) kêu răng rắc","làm nứt, làm rạn, làm vỡ, kẹp vỡ"
norm,nɔ:m,quy tắc tiêu chuẩn,chỉ tiêu (trong sản xuất),
stabilization,",steibilai'zeiʃn","sự làm cho vững vàng, sự làm cho ổn định; sự vững vàng, sự ổn định",,
clarify,'klærifai,"lọc, gạn",làm cho sáng sủa dễ hiểu,"trong ra, sạch ra"
heretofore,'hiətu'fɔ:,"cho đến nay, trước đây",,
tonnage,'tʌnidʤ,trọng tải (của tàu thuyền),thuế trọng tải,"tiền cước, tiền chuyên chở (mỗi tấn hàng)"
precedent,'presidənt,"tiền lệ, lệ trước","(từ hiếm,nghĩa hiếm) trước",
battalion,bə'tæljən,(quân sự) tiểu đoàn,đạo quân lớn dàn thành thế trận,"quân nhiều tướng mạnh, vũ lực"
limb,lim,(thiên văn học) quầng (ở quanh thiên thể),"bờ, rìa",(thực vật học) phiến lá; phiến cánh hoa; phiến lá đài
morphology,mɔ:'fɔlədʤi,hình thái học,,
ceramic,si'ræmik,(thuộc) nghề làm đồ gốm,,
prescribe,pris'kraib,"ra lệnh, truyền lệnh, sai khiến, bắt phải","(y học) cho, kê (đơn...)","(y học) cho đơn, kê đơn"
subordinate,sə'bɔ:dnit,"phụ, phụ thuộc, lệ thuộc","ở dưới quyền, cấp dưới","người cấp dưới, người dưới quyền"
reversal,ri'və:səl,"sự đảo ngược (hình ảnh, câu...)","(nghĩa bóng) sự thay đổi hoàn toàn, sự đảo lộn, sự lật ngược","(pháp lý) sự huỷ bỏ, sự thủ thiêu (một bản án)"
trout,traut,(động vật học) cá hồi,(thông tục) con đĩ già,câu cá hồi
stiff,stif,"cứng, cứng đơ, ngay đơ","cứng rắn, kiên quyết, không nhân nhượng","cứng, nhắc, không tự nhiên"
sterling,'stə:liɳ,"thật, đúng tuổi (tiền, kim loại quý)",có chân giá trị,"đồng xtecling, đồng bảng Anh"
initiate,i'niʃiit,"người đã được vỡ lòng, người đã được khai tâm, người được bắt đầu làm quen với một bộ môn",người đã được làm lễ kết nạp; người đã được thụ giáo,"đã được vỡ lòng, đã được khai tâm, đã được bắt đầu làm quen với (một bộ môn khoa học...)"
dramatically,,đột ngột,,
abdominal,æb'dɔminl,(thuộc) bụng; ở bụng,,
deliberate,di'libərit,có suy nghĩ cân nhắc; thận trọng,"có tính toán, cố ý, chủ tâm","thong thả, khoan thai, không vội vàng"
sincerely,sin'siəli,"thành thật, thật thà, ngay thật, chân thành, thành khẩn",(xem) yours,
pose,pouz,"tư thế (chụp ảnh...), kiểu","bộ tịch, điệu bộ màu mè; thái độ màu mè",sự đặt; quyền đặt (quân đôminô đầu tiên)
confession,kən'feʃn,"sự thú tội, sự thú nhận",(tôn giáo) sự xưng tội,tôi đã xưng
enhancement,in'hɑ:nsmənt,"sự làm tăng, sự nâng cao, sự đề cao, sự làm nổi bật",sự tăng,
loam,loun,đất nhiều mùm,"đất sét trộn (để trét vách, để làm gạch)",
manipulation,"mə,nipju'leiʃn","sự vận dụng bằng tay, sự thao tác","sự lôi kéo, sự vận động (bằng mánh khoé)",
sincere,sin'siə,"thành thật, thật thà, ngay thật, chân thành, thành khẩn",,
alignment,ə'lainmənt,"sự sắp thẳng hàng, sự sắp hàng",,
clergy,'klə:dʤi,giới tăng lữ; tăng lữ,,
convergence,kən'və:dʤəns,sự hội tụ,độ hội tụ,
evolutionary,",i:və'lu:ʃnəri",(thuộc) sự tiến triển,(thuộc) sự tiến hoá; (thuộc) thuyết tiến hoá,(thuộc) sự quay lượn (khi nhảy múa)
ninth,nainθ,thứ chín,một phần chín,người thứ chín; vật thứ chín; ngày mồng chín
par,pɑ:,"(từ Mỹ,nghĩa Mỹ) trung bình; bình thường",sự ngang hàng,"tỷ giá; giá trung bình, mức trung bình"
prohibit,prohibit,"cấm, ngăn cấm, cấm chỉ",,
deterioration,"di,tiəriə'reiʃn",sự làm hư hỏng,sự làm giảm giá trị,"(nghĩa bóng) sự sa đoạ, sự trở nên xấu hơn"
corridor,'kɔridɔ:,"hành lang (nhà, toa xe lửa)",(chính trị) đường hành lang (chạy qua địa phận của một nước khác để thông ra biển),xe lửa có hành lang thông từ đầu đến cuối)
sovereign,'sɔvrin,tối cao,có chủ quyền,"hiệu nghiệm, thần hiệu"
charming,'tʃɑ:miɳ,"đẹp, duyên dáng, yêu kiều; có sức quyến rũ, làm say mê, làm mê mẩn",,
presidency,'prezidənsi,"chức chủ tịch; (từ Mỹ,nghĩa Mỹ) chức tổng thống","nhiệm kỳ chủ tịch; (từ Mỹ,nghĩa Mỹ) nhiệm kỳ tổng thống","(Ân),  (sử học) quận, bang"
radial,'reidjəl,"(vật lý),  (toán học) (thuộc) tia","xuyên tâm, toả tròn",(giải phẫu) (thuộc) xương quay
binary,'bainəri,"đôi, nhị nguyên, nhị phân",,
negligible,'neglidʤəbl,không đáng kể,,
hemisphere,'hemisfiə,bàn cầu,,
surroundings,sə'raundiɳz,"vùng phụ cận, vùng xung quanh",môi trường xung quanh,
constituent,kən'stitjuənt,"cấu tạo, hợp thành, lập thành",có quyền bầu cử,lập hiến
catalyst,'kætəlist,"(hoá học) vật xúc tác, chất xúc tác",,
bilateral,bai'lætərəl,hai bên,tay đôi,
neural,'njuərəl,(thuộc) thần kinh,,
lesion,'li:ʤn,(y học) thương tổn,,
booth,bu:ð,"quán, rạp, lều","(từ Mỹ,nghĩa Mỹ) phòng điện thoại công cộng",
imagery,'imidʤəri,hình ảnh (nói chung),"tượng hình; hình chạm, đồ khắc",hình tượng
erroneous,i'rounjəs,"sai lầm, sai sót; không đúng",,
constraint,kən'streint,"sự bắt ép, sự ép buộc, sự cưỡng ép, sự thúc ép","sự đè nén, sự kiềm chế","sự gượng gạo, sự miễn cưỡng; sự e dè"
nuts,,dở hơi,lẩn thẩn,say mê
evaporation,"i,væpə'reiʃn","sự làm bay hơi, sự bay hơi",sự làm khô,
terminology,",tə:mi'nɔlədʤi",thuật ngữ học,thuật ngữ,
terminate,'tə:mineit,"vạch giới hạn, định giới hạn","làm xong, kết thúc, hoàn thành, chấm dứt","xong, kết thúc, chấm dứt, kết cục, kết liễu"
disclose,dis'klouz,"mở ra; vạch trần ra, để lộ ra",,
affirmative,ə'fə:mətiv,khẳng định; quả quyết,"lời khẳng định; lời nói ""ừ"" , lời nói ""được""",
cylindrical,si'lindrikəl,hình trụ,,
speculation,",spekju'leiʃn","sự suy xét, sự nghiên cứu","sự suy đoán, sự ức đoán",sự đầu cơ tích trữ
proliferation,proliferation,(sinh vật học) sự nảy nở,sự tăng nhanh,
rightly,'raitli,"phải, đúng, đúng đắn; có lý; công bằng",,
quotation,kwou'teiʃn,sự trích dẫn; đoạn trích dẫn,giá thị trường công bố (thị trường chứng khoán),bản dự kê giá
anonymous,ə'nɔniməs,giấu tên; vô danh; nặc danh,,
analyst,'ænəlist,người phân tích,(toán học) nhà giải tích,
solvent,'sɔlvənt,có khả năng hoà tan,"(nghĩa bóng) có khả năng làm tan, có khả năng làm suy yếu (mê tín dị đoan...)",có thể trả được nợ
pathway,'pɑ:θwei,"đường mòn, đường nhỏ",,
tab,tæb,"tai, đầu, vạt, dải (đính vào một vật gì)",nhãn (dán trên hàng hoá),(quân sự) phù hiệu cổ áo
muscular,'mʌskjulə,"(thuộc) bắp thịt, (thuộc) cơ","nổi bắp, có bắp thịt rắn chắc, vạm vỡ, khoẻ",
lowering,'louəriɳ,"làm yếu, làm suy (cơ thể)",cau lại; có vẻ đe doạ (vẻ mặt),"tối sầm (trời, mây)"
methyl,'meθil,(hoá học) Metyla,,
electoral,i'lektərəl,(thuộc) sự bầu cử; (thuộc) cử tri,,
remarkably,,"đáng chú ý, đáng để ý","khác thường, xuất sắc; đặc biệt, ngoại lệ",rõ rệt
proclamation,,"sự công bố, sự tuyên bố",by public proclamation,bằng (theo) tuyên bố công khai
pavement,'peivmənt,"mặt lát (đường, sàn...)","vỉa hè, hè đường",
surrender,sə'rendə,sự đầu hàng,"sự giao lại, sự dâng, sự nộp (thành trì... để đầu hàng)","bỏ, từ bỏ"
korean,kə'riən,(thuộc) Triều tiên,người Triều tiên,tiếng Triều tiên
gage,geidʤ,"đồ cầm, vật cược, vật làm tin",găng tay ném xuống đất để thách đấu; sự thách đấu,cầm; đặt cược
eec,,(Econ) Xem EUROPEAN ECONOMIC COMMUNITY,,
reinforcement,",ri:in'fɔ:smənt","sự tăng cường, sự củng cố; sự tăng viện",(số nhiều) (quân sự) quân tiếp viện,
practitioner,præk'tiʃnə,thầy thuốc đang hành nghề; luật sư đang hành nghề,(xem) general,
ignorant,'ignərənt,"ngu dốt, dốt nát",không biết,
comp,kɔmp,(thông tục) (như) compositor,,
voluntarily,,tự ý; tự nguyện; tình nguyện,,
advocate,'ædvəkit,"người biện hộ, người bào chữa, người bênh vực; luật sư, thầy cãi","người chủ trương; người tán thành, người ủng hộ","biện hộ, bào chữa"
hybrid,'haibrid,cây lai; vật lai; người lai,từ ghép lai,lai
commissioned,kə'miʃnd,được uỷ quyền,có bằng phong cấp sĩ quan,(hàng hải) được trang bị sẵn sàng (tàu chiến)
microscope,'maikrəskoup,kính hiển vi,,
struggling,'strʌgliɳ,"vật lộn, đấu tranh, sống chật vật",,
roller,'roulə,"trục lăn, con lăn; xe lăn đường; ống lăn mực (in...)","trục cán, máy cán",ống cuộn
drought,draut,hạn hán,"(từ cổ,nghĩa cổ) sự khô cạn; sự khát",
resignation,",rezig'neiʃn",sự từ chức; đơn xin từ chức,"sự từ bỏ, sự trao, sự nhường (quyền lợi, hy vọng...)",sự cam chịu; sự nhẫn nhục
clarity,'klæriti,sự trong (nước...),"sự rõ ràng, sự sáng sủa",
assay,ə'sei,"sự thử, sự thí nghiệm; sự xét nghiệm, sự phân tích (kim loại quý)","kim loại để thử, kim loại để thí nghiệm","(từ cổ,nghĩa cổ) sự thử (làm việc gì)"
introductory,",intrə'dʌktəri",để giới thiệu,mở đầu,
administer,əd'ministə,"trông nom, quản lý; cai quản, cai trị","thi hành, thực hiện",làm lễ (tuyên thệ) cho (ai) tuyên thệ
investor,in'vestə,người đầu tư,,
pulmonary,'pʌlmənəri,"(thuộc) phổi, có liên quan đến phổi","có phổi, có bộ phận giống phổi","bị bệnh phổi, bị đau phổi"
solicitor,sə'lisitə,cố vấn pháp luật,"(từ Mỹ,nghĩa Mỹ) người đi vận động (bỏ phiếu, quyên tiền...)","(từ hiếm,nghĩa hiếm) người nài xin"
elect,i'lekt,chọn lọc,"đã được chọn, đã được bầu (nhưng chưa nhậm chức...)",(tôn giáo) những người được Chúa chọn (lên thiên đường)
distortion,dis'tɔ:ʃn,"sự vặn vẹo, sự bóp méo, sự làm méo mó","sự bóp méo, sự xuyên tạc (sự thật...)",tình trạng không rõ và không chính xác (dây nói...)
malignant,mə'lignənt,"thích làm điều ác, có ác tâm; hiểm; độc ác",(y học) ác tính,
reluctant,ri'lʌktənt,"miễn cưỡng, bất đắc dĩ, không thích, không sẵn lòng","trơ trơ, chống lại, khó bảo, khó làm",
vaccine,'væksi:n,(y học) vacxin,,
clerical,'klerikəl,"(thuộc) công việc biên chép, (thuộc) văn phòng",(thuộc) tăng lữ,mục sư
microwave,'maikrəweiv,"(raddiô) sóng cực ngắn, vi ba",,
privileged,privileged,có đặc quyền; được đặc quyền; được đặc ân,,
outbreak,'autbreik,sự phun lửa (núi lửa),cơn; sự bột phát,sự bùng nổ (của chiến tranh...)
obey,ə'bei,"vâng lời nghe lời, tuân theo, tuân lệnh",,
micro,,"vi, tiểu, nhỏ (micro film: vi phim)",,
fulfill,ful'fil,"thực hiện, hoàn thành, làm trọn (nhiệm vụ...)",thi hành,"đáp ứng (lòng mong muốn, mục đích)"
transcript,'trænskript,"bảo sao, bản chép lại; bản dịch (một bản tốc ký)",,
canon,'kænən,tiêu chuẩn,"(tôn giáo) luật lệ, quy tắc, phép tắc",(tôn giáo) nghị định của giáo hội
mate,meit,(đánh cờ) nước chiếu tướng,(đánh cờ) chiếu tướng cho bí,"bạn, bạn nghề"
prevail,pri'veil,"((thường) + against,  over) thắng thế, chiếm ưu thế","thịnh hành, lưu hành, phổ biến khắp, lan khắp, thường xảy ra nhiều","(+ on,  upon) khiến, thuyết phục"
waist,weist,chỗ thắt lưng,"chỗ eo, chỗ thắt lại","vạt trên (của áo); (từ Mỹ,nghĩa Mỹ) áo chẽn (của phụ nữ)"
appropriately,,"thích hợp, thích đáng",,
dilemma,di'lemə,song đề,"thế tiến lui đều khó, thế tiến thoái lưỡng nan, tình trạng khó xử",
decent,'di:snt,hợp với khuôn phép,"đứng đắn, đoan trang, tề chỉnh","lịch sự, tao nhã"
obedience,ə'bi:djəns,"sự nghe lời, sự vâng lời; sự tuân lệnh, sự tuân theo, sự phục tùng","(tôn giáo) khu vực quản lý, khu vực quyền hành","vâng lệnh, theo lệnh"
contractual,kən'træktjuəl,"bằng hợp đồng, bằng giao kèo, bằng khế ước",,
retreat,ri'tri:t,"(quân sự) sự rút lui, sự rút quân; hiệu lệnh rút quân",(quân sự) tiếng kèn (trống) thu không,sự ẩn dật
aluminium,",ælju'minjəm",nhôm,,
shooting,'ʃu:tiɳ,"sự bắn, sự phóng đi",khu vực săn bắn,quyền săn bắn ở các khu vực quy định
elite,,"Một kiểu chữ, in được 12 ký tự trong mỗi inch",,
query,'kwiəri,"câu hỏi, câu chất vấn; thắc mắc","((viết tắt),  qu.) thử hỏi, chẳng biết",dấu chấm hỏi
violate,'vaiəleit,"vi phạm, xâm phạm, phạm; làm trái (lương tâm...); lỗi (thề...)",hãm hiếp,"phá rối, làm mất (giấc ngủ, sự yên tĩnh...)"
chip,tʃip,"vỏ bào, vỏ tiện, mạt giũa","chỗ sức, chỗ mẻ",mảnh vỡ
metaphor,'metəfɔ,(văn học) phép ẩn dụ,,
applicability,",æplikə'biliti","tính có thể dùng được, tính có thể áp dụng được, tính có thể ứng dụng được",,
exile,'eksail,"sự đày ải, sự đi đày",cảnh tha hương; sự xa cách quê hương lâu ngày,"người bị đày ải, người đi đày"
inflammatory,in'flæmətəri,"có tính chất khích động, nhằm khích động","(y học) dễ viên, do viêm",
