word,pronunciation,meaning1,meaning2,meaning3
bare,beə,"trần, trần truồng, trọc","trống không, rỗng, trơ trụi; (nghĩa bóng) nghèo nàn, xác xơ","vừa đủ, tối thiểu"
eternal,i:'tə:nl,"tồn tại, đời đời, vĩnh viễn, bất diệt","(thông tục) không ngừng, thường xuyên",thượng đế
absorbed,əb'sɔ:bd,"miệt mài, mê mải, say mê, chăm chú",,
alike,ə'laik,"giống, tương tự","giống nhau, như nhau, đều nhau",
dioxide,dai'ɔksaid,(hoá học) đioxyt,,
sword,sɔ:d,"gươm, kiếm",(the sword) chiến tranh; sự phân định bằng chiến tranh,"(the sword) quân quyền, uy quyền"
procurement,,"sự kiếm được, sự thu được, sự mua được",,
innocent,'inəsnt,vô tội; không có tội,"(từ Mỹ,nghĩa Mỹ) còn trong trắng; còn trinh",ngây thơ
arrest,ə'rest,sự bắt giữ,"sự ngừng lại, sự chặn lại, sự hãm lại",(pháp lý) sự hoãn thi hành
carriage,'kæridʤ,xe ngựa,(ngành đường sắt) toa hành khách,sự chuyên chở hàng hoá; cước chuyên chở hàng hoá
calculate,'kælkjuleit,"tính, tính toán","tính trước, suy tính, dự tính","sắp xếp, sắp đặt (nhằm làm gì); làm cho thích hợp"
barely,'beəli,"công khai, rõ ràng","rỗng không, trơ trụi; nghèo nàn","vừa mới, vừa đủ"
enthusiasm,in'θju:ziæzm,"sự hăng hái, sự nhiệt tình",,
plains,,thuộc người da đỏ Bắc Mỹ vùng Đồng bằng Lớn,,
inspired,in'spaiəd,đầy cảm hứng,"do người khác mớm cho, người khác xúi giục, do người có thế lực mớm cho","hít vào, thở vào"
breeding,'bri:diɳ,sự sinh sản,"sự gây giống, sự chăn nuôi","sự giáo dục, phép lịch sự"
prohibition,prohibition,"sự cấm, sự ngăn cấm, sự cấm chỉ","(từ Mỹ,nghĩa Mỹ) sự cấm rượu mạnh",
parking,'pɑ:kiɳ,sự đỗ xe,,
destination,",desti'neiʃn","nơi gửi tới, nơi đưa tới, nơi đi tới",sự dự định; mục đích dự định,
motivation,",mouti'veiʃn","sự thúc đẩy, động cơ thúc đẩy",,
briefly,'bri:fli,"ngắn gọn, vắn tắt, tóm tắt",,
abundance,ə'bʌndəns,"sự nhiều, sự giàu có, sự phong phú; sự thừa thãi, sự dư dật","sự dạt dào (tình cảm, cảm xúc)",tình trạng rất đông người
geographical,dʤiə'græfik,(thuộc) địa lý,,
emotion,i'mouʃn,"sự cảm động, sự xúc động, sự xúc cảm","mối xúc động, mối xúc cảm",
abnormal,æb'nɔ:məl,"không bình thường, khác thường; dị thường",,
prosperity,prosperity,"sự thịnh vượng, sự phát đạt, sự phồn vinh, sự thành công",,
tourism,'tuərizm,sự du lịch,thú du lịch,
bitter,'bitə,đắng,"cay đắng, chua xót, đau đớn; đau khổ, thảm thiết","chua cay, gay gắt; ác liệt, quyết liệt"
prejudice,'predʤudis,"định kiến, thành kiến, thiên kiến","mối hại, mối tổn hại, mối thiệt hại","làm cho (ai) có định kiến, làm cho (ai) có thành kiến"
realistic,riə'listik,(văn học) hiện thực,(triết học) theo thuyết duy thực,có óc thực tế
surgeon,'sə:dʤən,"nhà phẫu thuật, bác sĩ phẫu thuật",sĩ quan quân y; thầy thuốc quân y,
prisoner,prisoner,"người bị giam giữ, người tù; con vật bị nhốt",tù binh ((cũng) prisoner of war),trò chơi bắt tù binh (của trẻ con)
expertise,",ekspə'ti:z","sự thành thạo, sự tinh thông",tài chuyên môn; ý kiến về mặt chuyên môn,sự giám định
meaningful,'mi:niɳful,"đầy ý nghĩa, có ý nghĩa",,
reservation,",rezə'veiʃn",sự hạn chế; điều kiện hạn chế,"(từ Mỹ,nghĩa Mỹ) vùng đất dành riêng","(từ Mỹ,nghĩa Mỹ) sự dành trước, sự giữ trước (vé tàu, buồng ở, chỗ ngồi ở rạp hát)"
wound,waund,"vết thương, thương tích","vết băm, vết chém (trên cây)","(nghĩa bóng) điều làm tổn thương, điều xúc phạm; nỗi đau thương"
companion,kəm'pænjən,"bạn, bầu bạn",người bạn gái (được thuê để cùng chung sống làm bầu bạn với một người phụ nữ khác) ((cũng) companion lady companion),"sổ tay, sách hướng dẫn"
privacy,privacy,sự riêng tư,"sự xa lánh, sự cách biệt","sự bí mật, sự kín đáo"
resist,ri'zist,chất cản màu (phết vào vải để cho thuốc nhuộm không ăn ở những chỗ không cần nhuộm màu),"kháng cự, chống lại","chịu đựng được, chịu được"
indirectly,",indi'rektli",gián tiếp,,
instructor,in'strʌktə,"người dạy, thầy giáo","(từ Mỹ,nghĩa Mỹ) trợ giáo (đại học)",
restore,ris'tɔ:,"hoàn lại, trả lại","sửa chữa lại, phục hồi lại, xây dựng lại như cũ (toà nhà, bức tranh...)",phục (chức)
aggressive,ə'gresiv,"xâm lược, xâm lăng",công kích,"hay gây sự, gây gỗ, gây hấn, hung hăng, hùng hổ"
connecting,,(Tech) nối,,
guilt,,"điều sai quấy, tội lỗi","sự phạm tội, sự có tội",
citizenship,'sitiznʃip,tư cách công dân,quyền công dân,bổn phận công dân
shortage,'ʃɔ:tidʤ,sự thiếu; số lượng thiếu,,
architect,'ɑ:kitekt,kiến trúc sư,"(nghĩa bóng) người làm ra, người xây dựng, người sáng tạo",
clinic,'klinik,bệnh viện thực hành,"(y học) sự lên lớp ở buồng bệnh, sự thực hành ở buồng bệnh",
studio,'stju:diou,"xưởng vẽ, xưởng điêu khắc...",(số nhiều) xưởng phim,(rađiô) Xtuđiô
repeatedly,,lặp đi lặp lại nhiều lần,,
mud,mʌd,bùn ((nghĩa đen) & (nghĩa bóng)),"bảo thủ; chậm tiến, lạc hậu","vấy bùn, trát bùn lên"
passive,'pæsiv,"bị động, thụ động",tiêu cực,(ngôn ngữ học) bị động
appoint,ə'pɔint,"bổ, bổ nhiệm; chỉ định, chọn; lập","định, hẹn (ngày, giờ...)",quy định
hanging,'hæɳiɳ,sự treo,sự treo cổ,((thường) số nhiều) rèm; màn; trướng
pot,pɔt,"ấm, bình, lọ, chậu, hũ, vại, ca (uống nước); ấm (đầy), bình (đầy), lọ (đầy), chậu (đầy), hũ (đầy), ca (đầy)",nồi,bô (để đi đái đêm)
fix,fiks,"đóng, gắn, lắp, để, đặt","tập trung, dồn (sự nhìn, sự chú ý, tình thân yêu...)",làm đông lại làm đặc lại
palm,pɑ:m,"(thực vật học) cây cọ, cây họ cau dừa",cành cọ (tượng trưng cho chiến thắng); (nghĩa bóng) chiến thắng; giải,"gan bàn tay, lòng bàn tay"
suicide,'sjuisaid,"sự tự tử, sự tự vẫn",hành động tự sát,người tự tử
loud,laud,"to, ầm ĩ, inh ỏi (tiếng)","nhiệt liệt, kịch liệt","sặc sỡ, loè loẹt (mài sắc)"
emphasize,,nhấn mạnh,làm nổi bật (sự kiện...),
hunt,hʌnt,cuộc đi săn; sự đi săn,"cuộc lùng sục, cuộc tìm kiếm",đoàn người đi săn
confirm,kən'fə:m,xác nhận; chứng thực,"thừa nhận, phê chuẩn","làm vững chắc, củng cố"
loaded,,"nặng nề, gay go",,
specialist,'speʃəlist,"chuyên gia, chuyên viên, nhà chuyên khoa",,
virtual,'və:tjuəl,"thực sự, thực tế",(vật lý) áo,
steadily,,"vững, vững chắc, vững vàng","đều đặn, đều đều","kiên định, không thay đổi; trung kiên"
commentary,'kɔməntəri,bài bình luận,"lời chú thích, lời dẫn giải",bài tường thuật
disc,disk,"(thể dục,thể thao) đĩa",đĩa hát,"đĩa, vật hình đĩa, bộ phận hình đĩa"
beat,bi:t,sự đập; tiếng đập,khu vực đi tuần (của cảnh sát); sự đi tuần,"(thông tục) cái trội hơn hẳn, cái vượt hơn hẳn"
proportional,proportional,"cân xứng, cân đối",tỷ lệ,chế độ bầu đại biểu của tỷ lệ
strengthen,'streɳθən,"làm cho mạnh; làm cho vững, làm cho kiên cố, củng cố",trở nên mạnh; trở nên vững chắc,khuyến khích ai thẳng tay hơn nữa
invitation,",invi'teiʃn","sự mời, lời mời, giấy mời","cái lôi cuốn, cái hấp dẫn","sự chuốc lấy, sự mua láy (bóng), sự tự gây cho mình"
severely,si'viəli,nghiêm khắc; nghiêm nghị,ác liệt,bỏ mặc đấy ra ý không tán thành
generous,'dʤenərəs,"rộng lượng, khoan hồng","rộng rãi, hào phóng",thịnh soạn
acknowledge,ək'nɔlidʤ,"nhận, thừa nhận, công nhận",báo cho biết đã nhận được,"đền đáp; tỏ lòng biết ơn, cảm tạ"
developmental,"di,veləp'mentl","phát triển, nảy nở",tiến triển,
hazard,'hæzəd,sự may rủi,mối nguy,trò chơi súc sắc cổ
brass,brɑ:s,đồng thau,đồ vật làm bằng đồng thau; bia đồng khắc ở mộ,(the brass) (âm nhạc) kèn đồng
socialist,'souʃəlist,xã hội chủ nghĩa,người theo chủ nghĩa xã hội,đảng viên đảng Xã hội
publicly,'pʌblikli,công khai,,
salmon,'sæmən,(động vật học) cá hồi,"có màu thịt cá hồi, có màu hồng",
pit,pit,hồ,"hầm khai thác, nơi khai thác","hầm bẫy, hố bẫy (thú rừng...) ((cũng) pifall)"
safely,,"an toàn, chắc chắn (được che chở khỏi nguy hiểm, thiệt hại)","có thể tin cậy, chắc chắn","thận trọng, dè dặt; tỏ ra thận trọng"
delicate,'delikit,"thanh nhã, thanh tú, thánh thú","mỏng manh, mảnh khảnh, mảnh dẻ; dễ vỡ (đồ thuỷ tinh...)","tinh vi, tinh xảo, tinh tế; khéo léo, nhẹ nhàng; mềm mại"
glance,glɑ:ns,(khoáng chất) quặng bóng,"cái nhìn thoáng qua, cái liếc qua","tia loáng qua, tia loé lên"
declare,di'kleə,tuyên bố,công bố,"bày tỏ, trình bày, biểu thị"
nucleus,'nju:kliəs,"tâm, trung tâm ((nghĩa đen) & (nghĩa bóng))",(sinh vật học) nhân (tế bào),(thực vật học) hạch (của quả hạch)
molecule,'mɔlikju:l,(hoá học) phân t,,
irregular,i'regjulə,không đều,"không theo quy luật; không đúng quy cách (hàng...); không chính quy (quân đội...); không đúng lễ giáo (lễ nghi, phong tục...)",(ngôn ngữ học) không theo quy tắc
excitement,ik'saitmənt,"sự kích thích, sự kích động; tình trạng bị kích thích, tình trạng bị kích động","sự nhộn nhịp, sự náo động, sự sôi nổi",
modify,'mɔdifai,"giảm bớt, làm nhẹ, làm dịu","sửa đổi, thay đổi",(ngôn ngữ học) thay đổi (nguyên âm) bằng hiện c lao lực
specialized,,"chuyên dụng; thích ứng, thiết kế cho một mục đích riêng","chuyên; (thuộc) chuyên gia, liên quan đến chuyên gia",
discount,'diskaunt,"sự bớt, sự giảm, sự trừ (do trả tiền ngay hoặc trả tiền mặt)","tiền bớt, tiền trừ, tiền chiết khấu","sự trừ hao (về mức độ xác thực của một câu chuyện, một bản tin...)"
resolve,ri'zɔlv,"quyết tâm, ý kiên quyết",kiên quyết (làm gì),quyết định
combine,'kɔmbain,"(thương nghiệp) côngbin,  xanhđica","máy liên hợp, máy gặt đập ((cũng) combine harvester)","kết hợp, phối hợp"
painful,'peinful,"đau đớn, đau khổ; làm đau đớn, làm đau khổ","vất vả, khó nhọc, mất nhiều công sức",
tide,taid,"triều, thuỷ triều, con nước","dòng nước, dòng chảy, dòng","chiều hướng, xu hướng, trào lưu, dư luận"
tales,'teili:z,(pháp lý) danh sách hội thẩm dự khuyết,,
liberation,",libə'reiʃn","sự giải phóng, sự phóng thích",,
legally,,về phương diện pháp lý,"hợp pháp, đúng pháp luật",
laughter,'lɑ:ftə,"sự cười, tiếng cười",tràng cười rền,
continually,,"liên tục, không ngớt",,
timely,'taimli,"đúng lúc, hợp thời",,
organism,'ɔ:gənizm,cơ thể; sinh vật,"cơ quan, tổ chức",
precious,'preʃəs,"quý, quý giá, quý báu","cầu kỳ, kiểu cách, đài các","(từ Mỹ,nghĩa Mỹ),  (thông tục) đẹp tuyệt; kỳ diệu, vĩ đại"
substitute,'sʌbstitju:t,"người thay thế, vật thay thế","thế, thay thế",đổi
loyalty,'lɔiəlti,"lòng trung thành, lòng trung nghĩa, lòng trung kiên",,
commit,kə'mit,"giao, gửi, giao phó, uỷ nhiệm, uỷ thác","bỏ tù, giam giữ, tống giam",chuyển (một đạo luật...) cho tiểu ban xét (ở nghị viện)
rainfall,'reinfɔ:l,trận mưa rào,lượng mưa,
analyze,'ænəlaiz,phân tích,(toán học) giải tích,
telecommunications,,"viễn thông, sự thông tin từ xa",,
guards,,lính bảo vệ; đội bảo vệ,,
compete,kəm'pi:t,"đua tranh, ganh đua, cạnh tranh",,
burning,'bə:niɳ,"sự đốt, sự thiêu, sự khê, sự khét (cơm)",sự nung (gạch); mẻ gạch (nung trong lò),"(từ lóng) sự sôi nổi, sự hăng hái, nhiệt tình"
spreading,,sự lan rộng; dàn trải; phân bố,sự rải; rắc,
pregnant,'pregnənt,"có thai, có mang thai, có chửa","giàu trí tưởng tượng, giàu trí sáng tạo, dồi dào tư tưởng ý tứ","có kết quả phong phú, có tầm quan trọng lơn (vì kết quả, vì ảnh hưởng)"
examiner,ig'zæminə,(như) examinant,người chấm thi,
aid,eid,"sự giúp đỡ, sự cứu giúp, sự viện trợ","người giúp đỡ, người phụ tá",(sử học) thuế (nộp cho nhà vua); công trái
compromise,'kɔmprəmaiz,sự thoả hiệp,"dàn xếp, thoả hiệp","làm hại, làm tổn thương"
tragedy,'trædʤidi,bi kịch,"(nghĩa bóng) tấn bi kịch, tấn thảm kịch",
ecology,i'kɔlədʤi,sinh thái học,,
minimize,'minimaiz,giảm đến mức tối thiểu,đánh giá thấp,
occupy,'ɔkjupai,"chiếm, chiếm giữ","chiếm, chiếm đóng",giữ
shallow,ʃælou,"nông, cạn","nông cạn, hời hợt","chỗ nông, chỗ cạn"
terror,'terə,"sự kinh hãi, sự khiếp sợ","vật làm khiếp sợ, người làm khiếp sợ; mối kinh hãi, nỗi khiếp sợ",sự khủng bố
arrange,ə'reindʤ,"sắp xếp, sắp đặt, sửa soạn",thu xếp; chuẩn bị,"dàn xếp, hoà giải (một cuộc cãi nhau...)"
attract,ə'trækt,(vật lý) hút,"thu hút, hấp dẫn, lôi cuốn",
myth,miθ,thần thoại,"chuyện hoang đường, vật hoang đường; chuyện tưởng tượng, vật tưởng tượng",
ignore,ig'nɔ:,"lờ đi, phớt đi, làm ra vẻ không biết đến",(pháp lý) bác bỏ (một bản cáo trạng vì không đủ chứng cớ),
ceremony,'seriməni,"nghi thức, nghi lễ","sự khách sáo, sự kiểu cách",(xem) stand
intend,in'tend,"định, có ý định, có ý muốn","định dùng, dành","định nói, ý muốn nói"
reject,'ri:dʤekt,"vật bị loại, vật bỏ đi, vật không được chọn","người bị loại (trong kỳ tuyển quân...), người bị đánh hỏng thi",(thương nghiệp) phế phẩm
cave,'keivi,"(ngôn ngữ nhà trường),  (từ lóng) chú ý! (thầy giáo đến kia...)",,
filling,'filiɳ,"sự đổ đầy, sự tràn đầy; sự bơm (quả bóng...)","sự lấp đầy, sự đắp đầy, sự hàn (răng)",sự bổ nhiệm
approve,ə'pru:v,"tán thành, đồng ý, bằng lòng, chấp thuận","xác nhận, phê chuẩn, chuẩn y","chứng tỏ, tỏ ra, chứng minh"
reorganization,"'ri:,ɔ:gənai'zeiʃn","sự tổ chức lại, sự cải tổ lại",,
naked,'neikid,"trần, trần truồng, khoả thân, loã lồ","trụi, trơ trụi, rỗng không (bức tường, cây cối, cánh dồng)","không che đậy, không giấu giếm, phô bày ra, hiển nhiên, rõ ràng"
hired,'haiəd,thuê; để cho thuê,(quân sự) đánh thuê,
similarity,",simi'læriti","sự giống nhau, sự tương tự","điểm giống nhau, điểm tương tự, nét giống nhau, nét tương tự",(toán học) sự đồng dạng
certainty,'sə:tnti,điều chắc chắn,vật đã nắm trong tay,"sự tin chắc, sự chắc chắn"
porter,'pɔ:tə,người gác cổng,công nhân khuân vác,rượu bia đen
welcome,'welk m,"được tiếp đ i ân cần, được hoan nghênh","hay, dễ chịu, thú vị","(từ Mỹ,nghĩa Mỹ),  (thông tục) không dám, có gì đâu (nói để đáp lại lời cm n)"
convey,kən'vei,"chở, chuyên chở, vận chuyển","truyền (âm thanh, hương vị, lệnh, tin); truyền đạt, chuyển","(pháp lý) chuyển nhượng, sang tên (tài sản)"
