word,pronunciation,meaning1,meaning2,meaning3
snobbery,/ˈsnɑbɝi/,tính chất đua đòi,,
gravitate,/ˈɡɹævɪˌteɪt/,hướng về,đổ về,bị hút về
haughty,/ˈhɔti/,kiêu kỳ,kiêu căng,ngạo mạn
haughtily,/ˈhɔtɪɫi/,kiêu căng,ngạo mạn,
axiom,/ˈæksiəm/,chân lý,sự thật,đương nhiên
axiomatic,/ˌæksiəˈmætɪk/,rõ ràng,hiển nhiên,tự nó đã đúng
reissue,/ɹiˈɪʃu/,sự tái bản,,
sulphur,/ˈsəɫfɝ/,lưu huỳnh,,
moor,/ˈmʊɹ/,Moor người Ma,,
solitariness,/sɑɫəˈtɛɹinɪs/,sự cô độc,sự cô đơn,sự hiu quạnh
proscribe,/pɹoʊsˈkɹaɪb/,trục xuất,đày ải,
proscription,/pɹoʊsˈkɹɪpʃən/,sự để ra ngoài vòng pháp luật,,
crony,/ˈkɹoʊni/,bạn chí thân,bạn nối khố,
dribble,/ˈdɹɪbəɫ/,dòng chảy nhỏ giọt,,
consign,/kənˈsaɪn/,gửi (tiền,hàng hoá),gửi (hàng hoá) để bán
consignment,/kənˈsaɪnmənt/,sự gửi (hàng hoá),sự gửi hàng để bán,
opulent,/ˈɑpjəɫənt/,giàu có,phong phú,
opulence,/ˈɑpjəɫəns/,sự giàu có,sự phong phú,
plutocrat,/ˈpɫutəˌkɹæt/,tên tài phiệt,kẻ quyền thế,
averse,/əˈvɝs/,chống lại,ghét,
sterility,/stɝˈɪɫɪti/,sự cằn cỗi,,
rhetorically,/ɹəˈtɔɹɪkɫi/,giáo sư tu từ học,,
flighty,/ˈfɫaɪti/,hay thay đổi,đồng bóng,
brimstone,/ˈbɹɪmstoʊn/,lưu huỳnh,,
impeccable,/ˌɪmˈpɛkəbəɫ/,người hoàn hảo,,
impeccably,/ˌɪmˈpɛkəbɫi/,hoàn hảo,không chê vào đâu được,
romp,/ˈɹɑmp/,đưa trẻ thích nô đùa ầm ĩ,người đàn bà thích nô đùa ầm ĩ,
meticulous,/məˈtɪkjəɫəs/,tỉ mỉ,quá kỹ càng,
meticulously,/məˈtɪkjəɫəsɫi/,tỉ mỉ,kỹ càng,
ingratiate,/ˌɪŋˈɡɹeɪʃiˌeɪt/,làm cho mình được mến,,
ingratiating,/ˌɪŋˈɡɹeɪʃiˌeɪtɪŋ/,để thu hút cảm tình,để lấy lòng,
shimmer,/ˈʃɪmɝ/,ánh sáng mờ mờ,ánh sáng lung linh,
cull,/ˈkəɫ/,lựa chọn,chọn lọc,
swivel,/ˈswɪvəɫ/,khớp khuyên*  động từ,,
quiver,/ˈkwɪvɝ/,bao đựng tên,,
mottled,/ˈmɑtəɫd/,lốm đốm,có vằn,
dampen,/ˈdæmpən/,làm nản chí,làm nản lòng,làm mất vui
buccaneer,/ˌbəkəˈniɹ/,cướp biển,,
cay,/ˈkeɪ/,đảo thấp nhỏ,,
singe,/ˈsɪndʒ/,sự cháy sém,,
cordon,/ˈkɔɹdən/,dãy đồn bốt,hàng rào cảnh sát,
fabled,/ˈfeɪbəɫd/,được kể trong ngụ ngôn,(thuộc) truyền thuyết,hoang đường
infernal,/ˌɪnˈfɝnəɫ/,địa ngục,ở địa ngục,
embed,/ɪmˈbɛd/,ấn vào,đóng vào,gắn vào
plume,/ˈpɫum/,lông chim,lông vũ,
preconception,/pɹikənˈsɛpʃən/,nhận thức trước,điều tưởng tượng trước,ý định trước
baroque,/bɝˈoʊk/,kỳ dị,lố bịch,
virginal,/ˈvɝdʒənəɫ/,gái trinh,trinh khiết,trong trắng
spire,/ˈspaɪɹ/,đường xoắn ốc,,
elephantine,/ˌɛɫəˈfænˌtin/,voi,,
condone,/kənˈdoʊn/,tha,tha thứ,bỏ qua (lỗi
commode,/kəˈmoʊd/,tủ nhiều ngăn,tủ commôt,
unobtrusive,/ˌənəbˈtɹusɪv/,khiêm tốn,kín đáo,không phô trương
brim,/ˈbɹɪm/,miệng (bát,chén,cốc)
scholarly,/ˈskɑɫɝɫi/,học rộng,uyên thâm,uyên bác
artifact,/ˈɑɹtəˌfækt/,sự giả tạo,giả tượng,
preservationist,/ˌpɹɛzɝˈveɪʃənɪst/,người bảo thủ,,
besiege,/bɪˈsidʒ/,bao vây,vây hãm,
cloister,/ˈkɫɔɪstɝ/,tu viện,nhà tu,
cloistered,/ˈkɫɔɪstɝd/,tu,ở tu viện,
annex,/ˈæˌnɛks/,phụ vào,phụ thêm,thêm vào
resuscitate,/ɹiˈsəsɪˌteɪt/,làm sống lại,làm tỉnh lại,sống lại
resuscitation,/ɹɪˌsəsɪˈteɪʃən/,sự làm sống lại,sự làm tỉnh lại,sự sống lại
fabricate,/ˈfæbɹəˌkeɪt/,bịa đặt (sự kiện),,
patchy,/ˈpætʃi/,vá víu,,
resounding,/ɹiˈsaʊndɪŋ/,vang rền,có âm thanh lớn,có tiếng vang lớn
resoundingly,/ɹɪˈzaʊndɪŋɫi/,vang rền,có âm thanh lớn,có tiếng vang lớn
resound,/ˌɹiˈsaʊnd/,vang dội,,
ordain,/ɔɹˈdeɪn/,định xếp sắp,,
inchoate,/ˌɪnˈkoʊət/,vừa bắt đầu,còn phôi thai,chưa phát triển
elated,/ɪˈɫeɪtəd/,phấn chấn,phấn khởi,hân hoan
elation,/ɪˈɫeɪʃən/,sự tự hào,sự hãnh diện,
hysterically,/ˌhɪsˈtɛɹɪkɫi/,cuồng loạn,thác loạn,
jarring,/ˈdʒɑɹɪŋ/,chói tai,nghịch tai,làm gai người
suffuse,/səfˈjuz/,tràn ra,lan ra,làm ướt đẫm
totter,/ˈtɑtɝ/,lung lay,sắp đổ,
pyre,/ˈpaɪɝ/,giàn thiêu (để thiêu xác),,
contemptuously,/kənˈtɛmptʃwəsɫi/,khinh khỉnh,,
forlorn,/fɝˈɫɔɹn/,đau khổ,tuyệt vọng,
rebuke,/ɹibˈjuk/,sự khiển trách,sự quở trách,
abhorrent,/æbˈhɔɹənt/,ghê tởm,đáng ghét,
abhor,/æbˈhɔɹ/,ghê tởm,ghét cay ghét đắng,
aberration,/ˌæbɝˈeɪʃən/,sự lầm lạc,phút lầm lạc,
emulsifier,/ɪˈməɫsəˌfaɪɝ/,chất chuyển thể sữa,,
confection,/kənˈfɛkʃən/,sự pha chế,,
vandalize,/ˈvændəˌɫaɪz/,có chủ ý phá hoại,,
feign,/ˈfeɪn/,giả vờ,giả đò,giả cách
paradoxical,/ˌpɛɹəˈdɑksɪkəɫ/,ngược đời,nghịch lý,
paradoxically,/ˌpɛɹəˈdɑksəkəɫi/,nghịch lý,ngược đời,
laryngitis,/ˌɫɑɹɪnˈdʒaɪtəs/,viêm thanh quản,,
astringent,/əˈstɹɪndʒənt/,làm se,,
economize,/iˈkɑnəˌmaɪz/,tiết kiệm,giảm chi,
cosset,/ˈkɑsət/,con cừu con được nâng niu,,
torrential,/tɔˈɹɛnʃəɫ/,như thác,cuồn cuộn,
banish,/ˈbænɪʃ/,đày đi,trục xuất,
banishment,/ˈbænɪʃmənt/,sự đày,sự trục xuất,
knack,/ˈnæk/,sở trường,tài riêng,sự thông thạo
tantalize,/ˈtænəˌɫaɪz/,như,nhử trêu ngươi,
depressive,/dɪˈpɹɛsɪv/,làm suy nhược,làm suy yếu* danh từ,
collide,/kəˈɫaɪd/,va nhau,đụng nhau,
edifice,/ˈɛdəfəs/,(nghĩa bóng)),,
thicket,/ˈθɪkɪt/,bụi cây,,
leaven,/ˈɫɛvən/,men,,
leavening,/ˈɫɛvənɪŋ/,sự làm lên men,,
ethos,/ˈiθɑs/,đặc tính,nét đặc biệt (của một tập thể,một chủng tộc...)
interweave,/ˌɪntɝˈwiv/,dệt lẫn với nhau,,
indiscretion,/ˌɪndɪsˈkɹɛʃən/,indiscreetness,,
telescopic,/ˌtɛɫəˈskɔpɪk/,kính thiên văn,,
hamper,/ˈhæmpɝ/,cái hòm mây (để đựng thức ăn),,
selectivity,/sɪˌɫɛkˈtɪvəti/,tính chọn lọc,,
fractious,/ˈfɹækʃəs/,cứng đầu,cứng cổ,bướng
mystique,/mɪˈstik/,không khí thần bí,,
assimilate,/əˈsɪməˌɫeɪt/,đồng hoá,,
intersperse,/ˌɪntɝˈspɝs/,rắc,rải,
verbatim,/vɝˈbeɪtəm/,đúng nguyên văn,đúng từ chữ một,
verisimilitude,/ˌvɛɹəsəˈmɪɫəˌtud/,vẻ thật,,
unfeasible,/ənˈfizəbəɫ/,không tiện lợi,,
behest,/bɪˈhɛst/,chỉ thị,mệnh lệnh ((từ cổ,nghĩa cổ) (cũng) hest)
virtuoso,/vɝtʃuˈoʊsoʊ/,người sành về đồ mỹ nghệ,người thích đồ mỹ nghệ,
virtuosity,/vɝtʃuˈɑsɪti/,tính ham thích đồ mỹ nghệ,,
crippling,/ˈkɹɪpəɫɪŋ/,sự méo mó,,
nascent,/ˈneɪsənt/,mới sinh,mới mọc,
corpus,/ˈkɔɹpəs/,tập sao lục,tập văn,
wheeze,/ˈhwiz/,sự thở khò khè,,
neophyte,/ˈniəˌfaɪt/,người mới bước vào nghề,,
coax,/ˈkoʊks/,dỗ,dỗ ngọt,nói ngọt
formidably,/ˈfɔɹmədəbɫi/,dữ dội,kinh khủng,
squint,/ˈskwɪnt/,lác (mắt)*  danh từ,,
buzzard,/ˈbəzɝd/,chim ó butêo,,
bogus,/ˈboʊɡəs/,hư,ma giả,không có thật
derision,/dɝˈɪʒən/,sự chế nhạo,sự nhạo báng,sự chế giễu
derisive,/dɝˈaɪsɪv/,chế nhạo,nhạo báng,chế giễu
derisively,/dɝˈaɪsɪvɫi/,chế giễu,nhạo báng,
truism,/ˈtɹuɪzəm/,sự thật quá rõ ràng,lẽ hiển nhiên,chuyện cố nhiên
prurient,/ˈpɹʊɹiənt/,dâm dục,thèm khát nhục dục,
agile,/ˈædʒəɫ/,nhanh nhẹn,nhanh nhẩu,lẹ làng
agility,/əˈdʒɪɫəti/,sự nhanh nhẹn,sự nhanh nhẩu,sự lẹ làng
aghast,/əˈɡæst/,kinh ngạc,kinh hãi,kinh hoàng
dwarfism,/ˈdwɔɹfɪzəm/,điều kiện trở thành nhỏ bé,còi cọc,
etch,/ˈɛtʃ/,khắc axit,,
rapture,/ˈɹæptʃɝ/,sự sung sướng vô ngần,trạng thái mê ly,
rapturous,/ˈɹæptʃɝəs/,sung sướng vô ngần,thái mê ly,
ad-lib,/ˈædˈɫɪb/,ứng khẩu,cương*  ngoại động từ,
improvisational,/ˌɪmpɹɑvɪˈzeɪʃənəɫ/,thuộc sự ứng khẩu,sự ứng tác,
acrobatics,/ˌækɹəˈbætɪks/,thuật leo dây,thuật nhào lộn,
acrobatic,/ˌækɹəˈbætɪk/,tính chất nhào lộn,liên quan đến nhào lộn,
ardor,/ˈɑɹdɝ/,lửa nóng,sức nóng rực,
proverbial,/pɹəˈvɝbiəɫ/,tục ngữ,(thuộc) cách ngôn,
instantaneous,/ˌɪnstənˈtæniəs/,xảy ra ngay lập tức,tức thời,được làm ngay
instantaneously,/ˌɪnstənˈtæniəsɫi/,ngay lập tức,tức thời,
ruminate,/ˈɹumɪˌneɪt/,nhai lại,,
rumination,/ˌɹumɪˈneɪʃən/,sự nhai lại,,
ruminant,/ˈɹumənənt/,động vật nhai lại*  tính từ,,
armory,/ˈɑɹmɝi/,khoa nghiên cứu huy hiệu,,
apostle,/əˈpɑsəɫ/,tông đồ (của Giê,,
blubber,/ˈbɫəbɝ/,mỡ cá voi,,
trifle,/ˈtɹaɪfəɫ/,vật nhỏ mọn,chuyện vặt,
squirm,/ˈskwɝm/,sự đi ngoằn ngoèo,sự bò ngoằn ngoèo (như rắn),sự quằn quại
floe,/ˈfɫoʊ/,tảng băng nổi,,
wistfully,/ˈwɪstfəɫi/,bâng khuâng,đăm chiêu,nuối tiếc
skew,/ˈskju/,nghiêng,xiên,
subsist,/səbˈsɪst/,tồn tại,,
subsidize,/ˈsəbsɪˌdaɪz/,trợ cấp,phụ cấp,
bout,/ˈbaʊt/,lần,lượt,đợi
gout,/ˈɡaʊt/,bệnh gút,,
hindrance,/ˈhɪndɹəns/,sự cản trở,,
myriad,/ˈmɪɹiəd/,mười nghìn,,
marketability,/ˌmɑɹkɪtəˈbɪɫɪti/,tính có thể bán được,tính có thể tiêu thụ được,
tacit,/ˈtæsɪt/,ngầm,không nói ra,
taciturn,/ˈtæsɪˌtɝn/,ít nói,lầm lì,
surreptitiously,/ˌsɝəpˈtɪʃəsɫi/,lén lút,gian lận,bí mật
seedy,/ˈsidi/,đầy hạt,sắp kết hạt,
milieu,/mɪɫˈjʊ/,số nhiều là milieux,,
self-aggrandizement,/ˈsɛɫˈfæɡɹənˌdaɪzmənt/,sự tự đề cao,,
unadulterated,/ˌənəˈdəɫtɝˌeɪtɪd/,không pha,,
adulterate,/əˈdəɫtɝˌeɪt/,có pha (rượu),,
patronize,/ˈpætɹəˌnaɪz/,bảo trợ,đỡ đầu,
patronizing,/ˈpeɪtɹəˌnaɪzɪŋ/,ra vẻ kẻ cả,kẻ bề trên,
incongruous,/ˌɪŋˈkɔŋɹuəs/,không hợp với,không hợp nhau,
incongruously,/ˌɪŋˈkɔŋɹuəsɫi/,không thích hợp,phi lý,
incongruity,/ˌɪŋkɔŋˈɹuɪti/,incongruousness,,
deaden,/ˈdɛdən/,làm giảm,làm dịu,làm nhẹ
farcical,/ˈfɑɹsəkəɫ/,trò khôi hài,(thuộc) trò hề,có tính chất trò hề
incise,/ˌɪnˈsaɪz/,rạch,,
incipient,/ˌɪnˈsɪpiənt/,chớm,chớm nở,mới bắt đầu
echolocation,/ˌɛkoʊɫoʊˈkeɪʃən/,sự định vị bằng tiếng vang,,
reverberation,/ɹiˌvɝbɝˈeɪʃən/,ảnh hưởng dội lại,sự phản ứng,
reverberate,/ɹɪˈvɝbɝeɪt/,(+ upon) có ảnh hưởng dội lại,tác động đến (sự xúc động...),
ingenuous,/ˌɪnˈdʒɛnjuəs/,chân thật,,
remorseful,/ɹɪˈmɔɹsfəɫ/,ăn năn,hối hận,
inexorable,/ˌɪˈnɛksɝəbəɫ/,không lay chuyển được,không động tâm,không mủi lòng
inexorably,/ˌɪˈnɛksɝəbɫi/,không lay chuyển được,không động tâm,
