word,pronunciation,meaning1,meaning2,meaning3
crisp,/ˈkɹɪsp/,giòn,,
criticize,/ˈkɹɪtɪˌsaɪz/,phê bình,phê phán,bình phẩm
cupboard,/ˈkəbɝd/,tủ (có ngăn),tủ búp phê,
curry,/ˈkəɹi/,bột ca ri,,
dessert,/dɪˈzɝt/,món tráng miệng,,
diamond,/ˈdaɪmənd/,kim cương,,
dinosaur,/ˈdaɪnəˌsɔɹ/,khủng long,,
dishonest,/dɪˈsɑnəst/,không lương thiện,bất lương,
dislike,/dɪˈsɫaɪk/,sự không ưa,sự không thích,sự ghét*  ngoại động từ
dizzy,/ˈdɪzi/,cao ngất (làm chóng mặt...),,
during,/ˈdɝɪŋ/,trải qua,trong lúc,trong thời gian
embarrassing,/ɪmˈbɛɹəsɪŋ/,làm lúng túng,,
envy,/ˈɛnvi/,sự thèm muốn,sự ghen tị,sự đố kỵ
escalator,/ˈɛskəˌɫeɪtɝ/,cầu thang tự động,,
euro,/ˈjuɹoʊ/,số nhiều euros,,
except,/ɪkˈsɛpt/,trừ ra,loại ra*  nội động từ,
feather,/ˈfɛðɝ/,lông vũ,lông (chim),
fisherman,/ˈfɪʃɝˌmæn/,người đánh cá,thuyền chài,
flea,/ˈfɫi/,con bọ chét,,
forbid,/fɝˈbɪd/,cấm,ngăn cấm,
frighten,/ˈfɹaɪtən/,làm hoảng sợ,làm sợ,
frightening,/ˈfɹaɪtənɪŋ/,kinh khủng,khủng khiếp,
glove,/ˈɡɫəv/,bao tay,tất tay,găng
good-looking,/ˈɡʊdˌɫʊkɪŋ/,đẹp,đẹp trai,
grace,/ˈɡɹeɪs/,vẻ duyên dáng,vẻ yêu kiều,vẻ uyển chuyển
grandchild,/ˈɡɹænˌtʃaɪɫd/,cháu (của ông bà),,
granddad,/ˈɡɹænˌdæd/,nhuấy &,,
granddaughter,/ˈɡɹænˌdɔtɝ/,cháu gái (của ông bà),,
granny,/ˈɡɹæni/,bà,,
greedy,/ˈɡɹidi/,tham ăn,háu ăn,
grilled,/ˈɡɹɪɫd/,có lưới sắt,,
handbag,/ˈhændˌbæɡ/,túi xách,ví xách tay (đựng giấy tờ,tiền
harvest,/ˈhɑɹvəst/,thu hoạch,vụ gặt,
headphone,/ˈhɛdˌfoʊn/,ống nghe (điện đài),,
herself,/hɝˈsɛɫf/,tự nó,tự cô ta,tự chị ta
hey,/ˈheɪ/,ô,,
hike,/ˈhaɪk/,cuộc hành quân*  nội động từ,(thông tục),
himself,/hɪmˈsɛɫf/,tự nó,tự mình,
hockey,/ˈhɑki/,môn bóng gậy cong,khúc côn cầu,
hug,/ˈhəɡ/,cái ôm chặt,,
hunter,/ˈhəntɝ/,người đi săn,,
id,/ˈaɪˈdi/,ít (đơn vị chất giống),,
injure,/ˈɪndʒɝ/,làm tổn thương,làm hại,làm bị thương
invade,/ˌɪnˈveɪd/,xâm lược,xâm chiếm,xâm lấn
invent,/ˌɪnˈvɛnt/,phát minh,sáng chế,
it,/ˈɪt/,cái đó,điều đó,con vật đó
itself,/ˌɪtˈsɛɫf/,bản thân cái đó,bản thân điều đó,bản thân con vật đó
jam,/ˈdʒæm/,mứt,,
jelly,/ˈdʒɛɫi/,thịt nấu đông,nước quả nấu đông,thạch
journey,/ˈdʒɝni/,làm một cuộc hành trình,,
junk,/ˈdʒəŋk/,ghe mành,thuyền mành*  danh từ,
kilogram,/ˈkɪɫəˌɡɹæm/,kilôgam,,
kilometer,/ˈkɪɫəˌmitɝ/,kilômet,,
kindly,/ˈkaɪndɫi/,tử tế,tốt bụng,
knock,/ˈnɑk/,cú đánh,cú va chạm,
labor,/ˈɫeɪbɝ/,lao động,,
lake,/ˈɫeɪk/,h,,
laziness,/ˈɫeɪzinəs/,sự lười biếng,sự biếng nhác,
leather,/ˈɫɛðɝ/,da thuộc,,
left-hand,/ˌɫɛftˈhænd/,về phía trái,về bên trái,cho tay trái
lemon,/ˈɫɛmən/,cá bơn lêmon*  danh từ,,
lemonade,/ˈɫɛməˈneɪd/,nước chanh,,
liter,/ˈɫitɝ/,lít,,
luckily,/ˈɫəkəɫi/,may,may mắn,
lunchtime,/ˈɫəntʃˌtaɪm/,giờ ăn trưa,,
lyric,/ˈɫɪɹɪk/,bài thơ trữ tình,,
make-up,/ˈmeɪˌkəp/,đồ hoá trang,son phấn (để tô điểm),sự hoá trang
mall,/ˈmɔɫ/,búa nặng,búa tạ,
manner,/ˈmænɝ/,cách,lối,kiểu
melon,/ˈmɛɫən/,dưa tây,,
midday,/ˈmɪdˌdeɪ/,trưa,buổi trưa,
million,/ˈmɪɫjən/,triệu*  danh từ,,
mirror,/ˈmɪɹɝ/,gương,,
mosque,/ˈmɑsk/,nhà thờ Hồi giáo,,
mug,/ˈməɡ/,ca,chén vại,ca (đầy)
mushroom,/ˈməʃɹum/,nấm,,
myself,/ˌmaɪˈsɛɫf/,tự tôi,,
napkin,/ˈnæpkɪn/,khăn ăn,,
noun,/ˈnaʊn/,danh từ,,
oak,/ˈoʊk/,cây sồi,,
olympic,/oʊˈɫɪmpɪk/,Ô,,
omelet,/ˈɑmɫət/,trứng tráng,,
orphan,/ˈɔɹfən/,mồ côi*  danh từ,,
oven,/ˈəvən/,lò (để hấp bánh,,
overweight,/ˌoʊvɝˈweɪt/,quá trọng lượng hợp lệ,,
pacific,/pəˈsɪfɪk/,thái bình,hoà bình,ưa hoà bình
pal,/ˈpæɫ/,bạn*  nội động từ,,
pasta,/ˈpɑstə/,mì ống,mì sợi,món mì
pea,/ˈpi/,đậu Hà,,
pear,/ˈpɛɹ/,quả lê,,
pence,/ˈpɛns/,số tiền,,
perfume,/pɝfˈjum/,hương thơm,mùi thơm,
petrol,/ˈpɛtɹoʊɫ/,dầu xăng,,
pilgrim,/ˈpɪɫɡɹəm/,người hành hương,,
pill,/ˈpɪɫ/,viên thuốc,,
playful,/ˈpɫeɪfəɫ/,hay vui đùa,hay đùa,hay nghịch
pleasing,/ˈpɫizɪŋ/,dễ chịu,thú vị,làm vui lòng
policewoman,/pəˈɫiˌswʊmən/,số nhiều là policewomen,viết tắt là PW,
pollute,/pəˈɫut/,làm ô uế,làm mất thiêng liêng,
pronounce,/pɹəˈnaʊns/,tuyên bố,,
punctuation,/ˌpəŋktʃuˈeɪʃən/,sự chấm câu,phép chấm câu,phép đánh dấu chấm
queen,/ˈkwin/,nữ hoàng,bà hoàng,
quiz,/ˈkwɪz/,cuộc thi (ở đài phát thanh,,
racket,/ˈɹækɪt/,racquet,,
raincoat,/ˈɹeɪnˌkoʊt/,áo mưa,,
rap,/ˈɹæp/,cuộn (len,sợi...) 120 iat,
ray,/ˈɹeɪ/,cá đuối*  danh từ,,
receptionist,/ɹiˈsɛpʃənɪst/,hiệu ảnh...),,
recycle,/ɹiˈsaɪkəɫ/,phục hồi,tái chế (sản phẩm tự nhiên),
right-hand,/ɹaɪtˈhænd/,tay phải,ở bên tay phải,
roast,/ˈɹoʊst/,thịt quay,thịt nướng,sự quay thịt
rob,/ˈɹɑb/,cướp,cướp đoạt,lấy trộm
root,/ˈɹut/,rễ (cây),,
roundabout,/ˈɹaʊndəˌbaʊt/,quanh co,,
rumor,/ˈɹumɝ/,(như) rumour,,
rush,/ˈɹəʃ/,cây bấc,,
salt,/ˈsɔɫt/,muối,,
sauce,/ˈsɔs/,nước xốt,,
sausage,/ˈsɔsədʒ/,xúc xích,dồi,lạp xường
scarf,/ˈskɑɹf/,khăn quàng cổ,khăn choàng cổ,
scissors,/ˈsɪzɝz/,pair of scissors) cái kéo,,
scream,/ˈskɹim/,chuyện tức cười,người làm tức cười*  động từ,
screw,/ˈskɹu/,ngựa ốm,,
seafood,/ˈsiˌfud/,hải sản,,
seaside,/ˈsiˌsaɪd/,bờ biển,,
sew,/ˈsoʊ/,may khâu,,
shampoo,/ʃæmˈpu/,thuốc gội đầu,,
shore,/ˈʃɔɹ/,bờ (biển,hồ lớn),bờ biển
shout,/ˈʃaʊt/,tiếng kêu,sự la hét,sự hò hét
sightseeing,/ˈsaɪtˈsiɪŋ/,sự đi tham quan,,
since,/ˈsɪns/,từ lâu,từ đó,
sink,/ˈsɪŋk/,thùng rửa bát,chậu rửa bát,
skate,/ˈskeɪt/,cá đuổi*  danh từ,,
skateboarding,/ˈskeɪtˌbɔɹdɪŋ/,môn trượt ván,,
skating,/ˈskeɪtɪŋ/,môn trượt băng,,
ski,/ˈski/,Xki,,
sleepless,/ˈsɫipɫəs/,thức,không ngủ,
sleepy,/ˈsɫipi/,buồn ngủ,ngái ngủ,
snack,/ˈsnæk/,phần,phần chia,
sock,/ˈsɑk/,bít tất ngắn cổ,,
soldier,/ˈsoʊɫdʒɝ/,lính,quân lính,binh sĩ
someday,/ˈsəmˌdeɪ/,một ngày nào đó,rồi đây,
spaghetti,/spəˈɡɛti/,mì ống,,
spill,/ˈspɪɫ/,làm tràn,làm đổ,đánh đổ (nước...)
splash,/ˈspɫæʃ/,sự bắn toé (bùn,nước...),lượng (bùn nước...) bắn toé
stair,/ˈstɛɹ/,bậc thang,,
steak,/ˈsteɪk/,miếng cá để nướng,miếng thịt để nướng,
suitcase,/ˈsutˌkeɪs/,cái va li,,
sunflower,/ˈsənˌfɫaʊɝ/,cây hướng dương,,
sunglasses,/ˈsənˌɡɫæsɪz/,kính mát,kính râm,
superlative,/sʊˈpɝɫətɪv/,tột bực,,
superstar,/ˌsupɝˈstɑɹ/,<thgt> siêu sao,,
surfing,/ˈsɝfɪŋ/,môn lướt sóng,,
surname,/ˈsɝˌneɪm/,tên họ,họ,
swallow,/ˈswɑɫoʊ/,chim nhạn,,
sweat,/ˈswɛt/,mồ hôi,,
sweater,/ˈswɛtɝ/,người ra nhiều mồ hôi,,
sweetheart,/ˈswitˌhɑɹt/,người yêu,người tình*  động từ,
tape,/ˈteɪp/,dây,dải (để gói,buộc
tear,/ˈtɛɹ/,nước mắt,lệ,
terrify,/ˈtɛɹəˌfaɪ/,làm khiếp sợ,làm kinh hãi,
theirs,/ˈðɛɹz/,cái của chúng,cái của họ,
themselves,/ðəmˈsɛɫvz/,tự chúng,tự họ,tự
thief,/ˈθif/,kẻ trộm,kẻ cắp,
thirsty,/ˈθɝsti/,khát,làm cho khát,
thunderstorm,/ˈθəndɝˌstɔɹm/,bão tố có sấm sét,,
tidy,/ˈtaɪdi/,sạch sẽ,ngăn nắp,gọn gàng
tights,/ˈtaɪts/,quần chật ống,áo nịt (cho diễn viên xiếc,múa...)
till,/ˈtɪɫ/,ngăn kéo để tiền,,
tour,/ˈtʊɹ/,cuộc đi,cuộc đi du lịch,
tourist,/ˈtʊɹəst/,nhà du lịch,khách du lịch,
toward,/ˈtɔɹd/,dễ bảo,dễ dạy,
tram,/ˈtɹæm/,sợi tơ (để dệt nhung,lụa),
tune,/ˈtun/,điệu (hát...),giai điệu,
unforgettable,/ˌənfɝˈɡɛtəbəɫ/,không thể quên được,,
unhealthy,/ənˈhɛɫθi/,ốm yếu,yếu đuối ốm đau,
unlike,/ənˈɫaɪk/,khác,không giống,
upon,/əˈpɑn/,trên,ở trên,
upstairs,/əpˈstɛɹz/,ở trên gác,ở tầng trên,
violin,/vaɪəˈɫɪn/,đàn viôlông,,
wallet,/ˈwɔɫət/,đãy,bị (của người ăn mày),túi dết
weep,/ˈwip/,khóc,,
well-known,/ˈwɛɫˈnoʊn/,nổi tiếng,ai cũng biết,
whom,/ˈhum/,ai,người nào,
windy,/ˈwaɪndi/,có gió,lắm gió,lộng gió
within,/wɪˈðɪn/,ở trong,phía trong,bên trong
without,/wɪˈðaʊt/,không,không có,
wood,/ˈwʊd/,gỗ,,
wool,/ˈwʊɫ/,len,lông cừu,lông chiên
yeah,/ˈjæ/,vâng,ừ,
